Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2010-11,28/08/10,Levante,Sevilla,1,4,A,1,2,A
2010-11,28/08/10,Malaga,Valencia,1,3,A,1,1,D
2010-11,29/08/10,Espanol,Getafe,3,1,H,1,0,H
2010-11,29/08/10,La Coruna,Zaragoza,0,0,D,0,0,D
2010-11,29/08/10,Mallorca,Real Madrid,0,0,D,0,0,D
2010-11,29/08/10,Osasuna,Almeria,0,0,D,0,0,D
2010-11,29/08/10,Santander,Barcelona,0,3,A,0,2,A
2010-11,29/08/10,Sociedad,Villarreal,1,0,H,0,0,D
2010-11,30/08/10,Ath Madrid,Sp Gijon,4,0,H,2,0,H
2010-11,11/9/2010,Ath Bilbao,Ath Madrid,1,2,A,0,1,A
2010-11,11/9/2010,Barcelona,Hercules,0,2,A,0,1,A
2010-11,11/9/2010,Real Madrid,Osasuna,1,0,H,0,0,D
2010-11,11/9/2010,Valencia,Santander,1,0,H,1,0,H
2010-11,12/9/2010,Getafe,Levante,4,1,H,2,1,H
2010-11,12/9/2010,Sevilla,La Coruna,0,0,D,0,0,D
2010-11,12/9/2010,Sp Gijon,Mallorca,2,0,H,0,0,D
2010-11,12/9/2010,Villarreal,Espanol,4,0,H,2,0,H
2010-11,12/9/2010,Zaragoza,Malaga,3,5,A,1,5,A
2010-11,13/09/10,Almeria,Sociedad,2,2,D,1,2,A
2010-11,18/09/10,Espanol,Almeria,1,0,H,0,0,D
2010-11,18/09/10,Mallorca,Osasuna,2,0,H,1,0,H
2010-11,18/09/10,Sociedad,Real Madrid,1,2,A,0,0,D
2010-11,18/09/10,Sp Gijon,Ath Bilbao,2,2,D,2,1,H
2010-11,19/09/10,Ath Madrid,Barcelona,1,2,A,1,2,A
2010-11,19/09/10,Hercules,Valencia,1,2,A,1,2,A
2010-11,19/09/10,Levante,Villarreal,1,2,A,0,2,A
2010-11,19/09/10,Malaga,Sevilla,1,2,A,1,2,A
2010-11,19/09/10,Santander,Zaragoza,2,0,H,0,0,D
2010-11,20/09/10,La Coruna,Getafe,2,2,D,0,1,A
2010-11,21/09/10,Ath Bilbao,Mallorca,3,0,H,1,0,H
2010-11,21/09/10,Osasuna,Sociedad,3,1,H,2,1,H
2010-11,21/09/10,Real Madrid,Espanol,3,0,H,1,0,H
2010-11,22/09/10,Almeria,Levante,0,1,A,0,1,A
2010-11,22/09/10,Barcelona,Sp Gijon,1,0,H,0,0,D
2010-11,22/09/10,Valencia,Ath Madrid,1,1,D,0,1,A
2010-11,22/09/10,Zaragoza,Hercules,0,0,D,0,0,D
2010-11,23/09/10,Getafe,Malaga,0,2,A,0,0,D
2010-11,23/09/10,Sevilla,Santander,1,1,D,1,0,H
2010-11,23/09/10,Villarreal,La Coruna,1,0,H,1,0,H
2010-11,25/09/10,Ath Bilbao,Barcelona,1,3,A,0,0,D
2010-11,25/09/10,Levante,Real Madrid,0,0,D,0,0,D
2010-11,25/09/10,Sp Gijon,Valencia,0,2,A,0,2,A
2010-11,26/09/10,Ath Madrid,Zaragoza,1,0,H,1,0,H
2010-11,26/09/10,Espanol,Osasuna,1,0,H,1,0,H
2010-11,26/09/10,Hercules,Sevilla,2,0,H,2,0,H
2010-11,26/09/10,La Coruna,Almeria,0,2,A,0,2,A
2010-11,26/09/10,Mallorca,Sociedad,2,0,H,1,0,H
2010-11,26/09/10,Santander,Getafe,0,1,A,0,1,A
2010-11,27/09/10,Malaga,Villarreal,2,3,A,2,3,A
2010-11,2/10/2010,Sociedad,Espanol,1,0,H,0,0,D
2010-11,2/10/2010,Valencia,Ath Bilbao,2,1,H,1,0,H
2010-11,2/10/2010,Zaragoza,Sp Gijon,2,2,D,0,1,A
2010-11,3/10/2010,Almeria,Malaga,1,1,D,0,0,D
2010-11,3/10/2010,Barcelona,Mallorca,1,1,D,1,1,D
2010-11,3/10/2010,Getafe,Hercules,3,0,H,2,0,H
2010-11,3/10/2010,Osasuna,Levante,1,1,D,0,0,D
2010-11,3/10/2010,Real Madrid,La Coruna,6,1,H,3,0,H
2010-11,3/10/2010,Sevilla,Ath Madrid,3,1,H,2,0,H
2010-11,3/10/2010,Villarreal,Santander,2,0,H,2,0,H
2010-11,16/10/10,Ath Madrid,Getafe,2,0,H,1,0,H
2010-11,16/10/10,Barcelona,Valencia,2,1,H,0,1,A
2010-11,16/10/10,Malaga,Real Madrid,1,4,A,0,2,A
2010-11,17/10/10,Ath Bilbao,Zaragoza,2,1,H,2,0,H
2010-11,17/10/10,La Coruna,Osasuna,0,0,D,0,0,D
2010-11,17/10/10,Levante,Sociedad,2,1,H,0,0,D
2010-11,17/10/10,Mallorca,Espanol,0,1,A,0,1,A
2010-11,17/10/10,Santander,Almeria,1,0,H,1,0,H
2010-11,17/10/10,Sp Gijon,Sevilla,2,0,H,1,0,H
2010-11,18/10/10,Hercules,Villarreal,2,2,D,2,1,H
2010-11,23/10/10,Real Madrid,Santander,6,1,H,3,0,H
2010-11,23/10/10,Valencia,Mallorca,1,2,A,1,2,A
2010-11,23/10/10,Zaragoza,Barcelona,0,2,A,0,1,A
2010-11,24/10/10,Almeria,Hercules,1,1,D,0,1,A
2010-11,24/10/10,Espanol,Levante,2,1,H,1,0,H
2010-11,24/10/10,Getafe,Sp Gijon,3,0,H,1,0,H
2010-11,24/10/10,Osasuna,Malaga,3,0,H,2,0,H
2010-11,24/10/10,Sevilla,Ath Bilbao,4,3,H,2,0,H
2010-11,24/10/10,Villarreal,Ath Madrid,2,0,H,1,0,H
2010-11,25/10/10,Sociedad,La Coruna,3,0,H,1,0,H
2010-11,30/10/10,Barcelona,Sevilla,5,0,H,2,0,H
2010-11,30/10/10,Hercules,Real Madrid,1,3,A,1,0,H
2010-11,30/10/10,Valencia,Zaragoza,1,1,D,1,1,D
2010-11,31/10/10,Ath Bilbao,Getafe,3,0,H,2,0,H
2010-11,31/10/10,Ath Madrid,Almeria,1,1,D,1,1,D
2010-11,31/10/10,La Coruna,Espanol,3,0,H,1,0,H
2010-11,31/10/10,Malaga,Sociedad,1,2,A,0,1,A
2010-11,31/10/10,Santander,Osasuna,4,1,H,2,0,H
2010-11,31/10/10,Sp Gijon,Villarreal,1,1,D,0,0,D
2010-11,1/11/2010,Mallorca,Levante,2,1,H,0,1,A
2010-11,6/11/2010,Espanol,Malaga,1,0,H,1,0,H
2010-11,6/11/2010,Sociedad,Santander,1,0,H,1,0,H
2010-11,7/11/2010,Almeria,Sp Gijon,1,1,D,1,0,H
2010-11,7/11/2010,Getafe,Barcelona,1,3,A,0,2,A
2010-11,7/11/2010,Levante,La Coruna,1,2,A,0,1,A
2010-11,7/11/2010,Osasuna,Hercules,3,0,H,1,0,H
2010-11,7/11/2010,Real Madrid,Ath Madrid,2,0,H,2,0,H
2010-11,7/11/2010,Villarreal,Ath Bilbao,4,1,H,2,1,H
2010-11,7/11/2010,Zaragoza,Mallorca,3,2,H,0,1,A
2010-11,8/11/2010,Sevilla,Valencia,2,0,H,0,0,D
2010-11,13/11/10,Ath Bilbao,Almeria,1,0,H,1,0,H
2010-11,13/11/10,Ath Madrid,Osasuna,3,0,H,2,0,H
2010-11,13/11/10,Barcelona,Villarreal,3,1,H,1,1,D
2010-11,14/11/10,Hercules,Sociedad,2,1,H,0,1,A
2010-11,14/11/10,Malaga,Levante,1,0,H,0,0,D
2010-11,14/11/10,Mallorca,La Coruna,0,0,D,0,0,D
2010-11,14/11/10,Santander,Espanol,0,0,D,0,0,D
2010-11,14/11/10,Sp Gijon,Real Madrid,0,1,A,0,0,D
2010-11,14/11/10,Valencia,Getafe,2,0,H,1,0,H
2010-11,14/11/10,Zaragoza,Sevilla,1,2,A,0,1,A
2010-11,20/11/10,Almeria,Barcelona,0,8,A,0,5,A
2010-11,20/11/10,Real Madrid,Ath Bilbao,5,1,H,2,1,H
2010-11,20/11/10,Villarreal,Valencia,1,1,D,0,1,A
2010-11,21/11/10,Espanol,Hercules,3,0,H,1,0,H
2010-11,21/11/10,La Coruna,Malaga,3,0,H,2,0,H
2010-11,21/11/10,Levante,Santander,3,1,H,3,0,H
2010-11,21/11/10,Osasuna,Sp Gijon,1,0,H,0,0,D
2010-11,21/11/10,Sevilla,Mallorca,1,2,A,0,1,A
2010-11,21/11/10,Sociedad,Ath Madrid,2,4,A,1,0,H
2010-11,22/11/10,Getafe,Zaragoza,1,1,D,0,1,A
2010-11,27/11/10,Ath Madrid,Espanol,2,3,A,1,1,D
2010-11,27/11/10,Sevilla,Getafe,1,3,A,1,0,H
2010-11,27/11/10,Zaragoza,Villarreal,0,3,A,0,2,A
2010-11,28/11/10,Ath Bilbao,Osasuna,1,0,H,0,0,D
2010-11,28/11/10,Hercules,Levante,3,1,H,1,1,D
2010-11,28/11/10,Mallorca,Malaga,2,0,H,0,0,D
2010-11,28/11/10,Santander,La Coruna,1,0,H,0,0,D
2010-11,28/11/10,Sp Gijon,Sociedad,1,3,A,1,2,A
2010-11,28/11/10,Valencia,Almeria,2,1,H,1,0,H
2010-11,29/11/10,Barcelona,Real Madrid,5,0,H,2,0,H
2010-11,4/12/2010,Levante,Ath Madrid,2,0,H,1,0,H
2010-11,4/12/2010,Osasuna,Barcelona,0,3,A,0,1,A
2010-11,4/12/2010,Real Madrid,Valencia,2,0,H,0,0,D
2010-11,5/12/2010,Almeria,Zaragoza,1,1,D,0,0,D
2010-11,5/12/2010,Espanol,Sp Gijon,1,0,H,0,0,D
2010-11,5/12/2010,Getafe,Mallorca,3,0,H,2,0,H
2010-11,5/12/2010,Malaga,Santander,4,1,H,2,1,H
2010-11,5/12/2010,Sociedad,Ath Bilbao,2,0,H,1,0,H
2010-11,5/12/2010,Villarreal,Sevilla,1,0,H,1,0,H
2010-11,6/12/2010,La Coruna,Hercules,1,0,H,0,0,D
2010-11,11/12/2010,Ath Madrid,La Coruna,2,0,H,2,0,H
2010-11,11/12/2010,Getafe,Villarreal,1,0,H,0,0,D
2010-11,11/12/2010,Sevilla,Almeria,1,3,A,0,0,D
2010-11,12/12/2010,Ath Bilbao,Espanol,2,1,H,0,1,A
2010-11,12/12/2010,Barcelona,Sociedad,5,0,H,2,0,H
2010-11,12/12/2010,Hercules,Malaga,4,1,H,0,1,A
2010-11,12/12/2010,Mallorca,Santander,0,1,A,0,0,D
2010-11,12/12/2010,Sp Gijon,Levante,1,1,D,0,0,D
2010-11,12/12/2010,Zaragoza,Real Madrid,1,3,A,0,2,A
2010-11,13/12/10,Valencia,Osasuna,3,3,D,3,1,H
2010-11,18/12/10,Espanol,Barcelona,1,5,A,0,2,A
2010-11,18/12/10,La Coruna,Sp Gijon,1,1,D,1,0,H
2010-11,18/12/10,Levante,Ath Bilbao,1,2,A,1,1,D
2010-11,18/12/10,Sociedad,Valencia,1,2,A,1,1,D
2010-11,18/12/10,Villarreal,Mallorca,3,1,H,2,1,H
2010-11,19/12/10,Almeria,Getafe,2,3,A,2,1,H
2010-11,19/12/10,Malaga,Ath Madrid,0,3,A,0,1,A
2010-11,19/12/10,Osasuna,Zaragoza,0,0,D,0,0,D
2010-11,19/12/10,Real Madrid,Sevilla,1,0,H,0,0,D
2010-11,20/12/10,Santander,Hercules,0,0,D,0,0,D
2010-11,2/1/2011,Ath Bilbao,La Coruna,1,2,A,0,1,A
2010-11,2/1/2011,Barcelona,Levante,2,1,H,0,0,D
2010-11,2/1/2011,Sevilla,Osasuna,1,0,H,1,0,H
2010-11,2/1/2011,Sp Gijon,Malaga,1,2,A,1,1,D
2010-11,2/1/2011,Valencia,Espanol,2,1,H,1,1,D
2010-11,3/1/2011,Ath Madrid,Santander,0,0,D,0,0,D
2010-11,3/1/2011,Getafe,Real Madrid,2,3,A,1,2,A
2010-11,3/1/2011,Mallorca,Hercules,3,0,H,2,0,H
2010-11,3/1/2011,Villarreal,Almeria,2,0,H,1,0,H
2010-11,3/1/2011,Zaragoza,Sociedad,2,1,H,1,1,D
2010-11,8/1/2011,La Coruna,Barcelona,0,4,A,0,1,A
2010-11,8/1/2011,Malaga,Ath Bilbao,1,1,D,0,0,D
2010-11,8/1/2011,Sociedad,Sevilla,2,3,A,2,1,H
2010-11,9/1/2011,Espanol,Zaragoza,4,0,H,3,0,H
2010-11,9/1/2011,Levante,Valencia,0,1,A,0,0,D
2010-11,9/1/2011,Mallorca,Almeria,4,1,H,2,0,H
2010-11,9/1/2011,Osasuna,Getafe,0,0,D,0,0,D
2010-11,9/1/2011,Real Madrid,Villarreal,4,2,H,2,2,D
2010-11,9/1/2011,Santander,Sp Gijon,1,1,D,1,0,H
2010-11,10/1/2011,Hercules,Ath Madrid,4,1,H,4,0,H
2010-11,15/01/11,Ath Bilbao,Santander,2,1,H,2,0,H
2010-11,15/01/11,Getafe,Sociedad,0,4,A,0,2,A
2010-11,15/01/11,Sevilla,Espanol,1,2,A,0,1,A
2010-11,15/01/11,Sp Gijon,Hercules,2,0,H,2,0,H
2010-11,15/01/11,Villarreal,Osasuna,4,2,H,1,0,H
2010-11,15/01/11,Zaragoza,Levante,1,0,H,1,0,H
2010-11,16/01/11,Almeria,Real Madrid,1,1,D,0,0,D
2010-11,16/01/11,Barcelona,Malaga,4,1,H,3,0,H
2010-11,16/01/11,Valencia,La Coruna,2,0,H,0,0,D
2010-11,17/01/11,Ath Madrid,Mallorca,3,0,H,2,0,H
2010-11,22/01/11,Barcelona,Santander,3,0,H,2,0,H
2010-11,22/01/11,Sevilla,Levante,4,1,H,3,0,H
2010-11,22/01/11,Valencia,Malaga,4,3,H,1,2,A
2010-11,23/01/11,Almeria,Osasuna,3,2,H,2,1,H
2010-11,23/01/11,Getafe,Espanol,1,3,A,1,0,H
2010-11,23/01/11,Real Madrid,Mallorca,1,0,H,0,0,D
2010-11,23/01/11,Sp Gijon,Ath Madrid,1,0,H,0,0,D
2010-11,23/01/11,Villarreal,Sociedad,2,1,H,1,1,D
2010-11,23/01/11,Zaragoza,La Coruna,1,0,H,1,0,H
2010-11,24/01/11,Ath Bilbao,Hercules,3,0,H,1,0,H
2010-11,29/01/11,Hercules,Barcelona,0,3,A,0,1,A
2010-11,29/01/11,La Coruna,Sevilla,3,3,D,1,0,H
2010-11,29/01/11,Levante,Getafe,2,0,H,0,0,D
2010-11,29/01/11,Malaga,Zaragoza,1,2,A,1,1,D
2010-11,29/01/11,Mallorca,Sp Gijon,0,4,A,0,1,A
2010-11,29/01/11,Sociedad,Almeria,2,0,H,1,0,H
2010-11,30/01/11,Ath Madrid,Ath Bilbao,0,2,A,0,1,A
2010-11,30/01/11,Espanol,Villarreal,0,1,A,0,1,A
2010-11,30/01/11,Osasuna,Real Madrid,1,0,H,0,0,D
2010-11,31/01/11,Santander,Valencia,1,1,D,1,0,H
2010-11,5/2/2011,Almeria,Espanol,3,2,H,3,1,H
2010-11,5/2/2011,Ath Bilbao,Sp Gijon,3,0,H,2,0,H
2010-11,5/2/2011,Barcelona,Ath Madrid,3,0,H,2,0,H
2010-11,5/2/2011,Getafe,La Coruna,4,1,H,3,0,H
2010-11,5/2/2011,Osasuna,Mallorca,1,1,D,1,1,D
2010-11,5/2/2011,Villarreal,Levante,0,1,A,0,0,D
2010-11,5/2/2011,Zaragoza,Santander,1,1,D,1,1,D
2010-11,6/2/2011,Real Madrid,Sociedad,4,1,H,3,0,H
2010-11,6/2/2011,Sevilla,Malaga,0,0,D,0,0,D
2010-11,6/2/2011,Valencia,Hercules,2,0,H,1,0,H
2010-11,12/2/2011,Ath Madrid,Valencia,1,2,A,1,1,D
2010-11,12/2/2011,Santander,Sevilla,3,2,H,2,1,H
2010-11,12/2/2011,Sp Gijon,Barcelona,1,1,D,1,0,H
2010-11,13/02/11,Espanol,Real Madrid,0,1,A,0,1,A
2010-11,13/02/11,Hercules,Zaragoza,2,1,H,0,1,A
2010-11,13/02/11,La Coruna,Villarreal,1,0,H,0,0,D
2010-11,13/02/11,Levante,Almeria,1,0,H,0,0,D
2010-11,13/02/11,Malaga,Getafe,2,2,D,0,2,A
2010-11,13/02/11,Sociedad,Osasuna,1,0,H,0,0,D
2010-11,14/02/11,Mallorca,Ath Bilbao,1,0,H,1,0,H
2010-11,19/02/11,Real Madrid,Levante,2,0,H,2,0,H
2010-11,19/02/11,Valencia,Sp Gijon,0,0,D,0,0,D
2010-11,19/02/11,Zaragoza,Ath Madrid,0,1,A,0,0,D
2010-11,20/02/11,Almeria,La Coruna,1,1,D,0,0,D
2010-11,20/02/11,Barcelona,Ath Bilbao,2,1,H,1,0,H
2010-11,20/02/11,Getafe,Santander,0,1,A,0,0,D
2010-11,20/02/11,Osasuna,Espanol,4,0,H,1,0,H
2010-11,20/02/11,Sevilla,Hercules,1,0,H,1,0,H
2010-11,20/02/11,Villarreal,Malaga,1,1,D,1,0,H
2010-11,21/02/11,Sociedad,Mallorca,1,0,H,0,0,D
2010-11,26/02/11,Ath Madrid,Sevilla,2,2,D,0,1,A
2010-11,26/02/11,Espanol,Sociedad,4,1,H,1,1,D
2010-11,26/02/11,La Coruna,Real Madrid,0,0,D,0,0,D
2010-11,26/02/11,Mallorca,Barcelona,0,3,A,0,1,A
2010-11,26/02/11,Sp Gijon,Zaragoza,0,0,D,0,0,D
2010-11,27/02/11,Ath Bilbao,Valencia,1,2,A,1,0,H
2010-11,27/02/11,Hercules,Getafe,0,0,D,0,0,D
2010-11,27/02/11,Levante,Osasuna,2,1,H,1,1,D
2010-11,27/02/11,Santander,Villarreal,2,2,D,1,0,H
2010-11,28/02/11,Malaga,Almeria,3,1,H,0,1,A
2010-11,1/3/2011,Espanol,Mallorca,1,2,A,1,0,H
2010-11,1/3/2011,Sevilla,Sp Gijon,3,0,H,2,0,H
2010-11,2/3/2011,Getafe,Ath Madrid,1,1,D,1,0,H
2010-11,2/3/2011,Osasuna,La Coruna,0,0,D,0,0,D
2010-11,2/3/2011,Sociedad,Levante,1,1,D,0,0,D
2010-11,2/3/2011,Valencia,Barcelona,0,1,A,0,0,D
2010-11,2/3/2011,Villarreal,Hercules,1,0,H,1,0,H
2010-11,2/3/2011,Zaragoza,Ath Bilbao,2,1,H,0,1,A
2010-11,3/3/2011,Almeria,Santander,1,1,D,0,1,A
2010-11,3/3/2011,Real Madrid,Malaga,7,0,H,3,0,H
2010-11,5/3/2011,Ath Madrid,Villarreal,3,1,H,1,1,D
2010-11,5/3/2011,Barcelona,Zaragoza,1,0,H,1,0,H
2010-11,5/3/2011,Mallorca,Valencia,1,2,A,1,1,D
2010-11,6/3/2011,Ath Bilbao,Sevilla,2,0,H,0,0,D
2010-11,6/3/2011,Hercules,Almeria,1,2,A,0,0,D
2010-11,6/3/2011,Levante,Espanol,1,0,H,1,0,H
2010-11,6/3/2011,Malaga,Osasuna,0,1,A,0,0,D
2010-11,6/3/2011,Santander,Real Madrid,1,3,A,0,2,A
2010-11,6/3/2011,Sp Gijon,Getafe,2,0,H,2,0,H
2010-11,7/3/2011,La Coruna,Sociedad,2,1,H,1,0,H
2010-11,12/3/2011,Almeria,Ath Madrid,2,2,D,0,1,A
2010-11,12/3/2011,Real Madrid,Hercules,2,0,H,1,0,H
2010-11,12/3/2011,Zaragoza,Valencia,4,0,H,2,0,H
2010-11,13/03/11,Espanol,La Coruna,2,0,H,0,0,D
2010-11,13/03/11,Levante,Mallorca,1,1,D,1,0,H
2010-11,13/03/11,Osasuna,Santander,3,1,H,2,0,H
2010-11,13/03/11,Sevilla,Barcelona,1,1,D,0,1,A
2010-11,13/03/11,Sociedad,Malaga,0,2,A,0,1,A
2010-11,13/03/11,Villarreal,Sp Gijon,1,1,D,1,0,H
2010-11,14/03/11,Getafe,Ath Bilbao,2,2,D,0,0,D
2010-11,19/03/11,Ath Madrid,Real Madrid,1,2,A,0,2,A
2010-11,19/03/11,Barcelona,Getafe,2,1,H,1,0,H
2010-11,19/03/11,Mallorca,Zaragoza,1,0,H,0,0,D
2010-11,20/03/11,Ath Bilbao,Villarreal,0,1,A,0,0,D
2010-11,20/03/11,Hercules,Osasuna,0,4,A,0,2,A
2010-11,20/03/11,La Coruna,Levante,0,1,A,0,0,D
2010-11,20/03/11,Malaga,Espanol,2,0,H,2,0,H
2010-11,20/03/11,Santander,Sociedad,2,1,H,1,0,H
2010-11,20/03/11,Sp Gijon,Almeria,1,0,H,1,0,H
2010-11,20/03/11,Valencia,Sevilla,0,1,A,0,0,D
2010-11,2/4/2011,Getafe,Valencia,2,4,A,1,0,H
2010-11,2/4/2011,Real Madrid,Sp Gijon,0,1,A,0,0,D
2010-11,2/4/2011,Villarreal,Barcelona,0,1,A,0,0,D
2010-11,3/4/2011,Espanol,Santander,1,2,A,1,0,H
2010-11,3/4/2011,La Coruna,Mallorca,2,1,H,0,1,A
2010-11,3/4/2011,Levante,Malaga,3,1,H,2,0,H
2010-11,3/4/2011,Osasuna,Ath Madrid,2,3,A,1,1,D
2010-11,3/4/2011,Sevilla,Zaragoza,3,1,H,1,0,H
2010-11,3/4/2011,Sociedad,Hercules,1,3,A,0,0,D
2010-11,4/4/2011,Almeria,Ath Bilbao,1,3,A,1,1,D
2010-11,9/4/2011,Ath Bilbao,Real Madrid,0,3,A,0,1,A
2010-11,9/4/2011,Barcelona,Almeria,3,1,H,0,0,D
2010-11,9/4/2011,Mallorca,Sevilla,2,2,D,2,1,H
2010-11,10/4/2011,Ath Madrid,Sociedad,3,0,H,2,0,H
2010-11,10/4/2011,Hercules,Espanol,0,0,D,0,0,D
2010-11,10/4/2011,Malaga,La Coruna,0,0,D,0,0,D
2010-11,10/4/2011,Santander,Levante,1,1,D,1,0,H
2010-11,10/4/2011,Sp Gijon,Osasuna,1,0,H,0,0,D
2010-11,10/4/2011,Valencia,Villarreal,5,0,H,1,0,H
2010-11,11/4/2011,Zaragoza,Getafe,2,1,H,2,1,H
2010-11,16/04/11,Almeria,Valencia,0,3,A,0,0,D
2010-11,16/04/11,Getafe,Sevilla,1,0,H,0,0,D
2010-11,16/04/11,Malaga,Mallorca,3,0,H,2,0,H
2010-11,16/04/11,Real Madrid,Barcelona,1,1,D,0,0,D
2010-11,17/04/11,Espanol,Ath Madrid,2,2,D,1,1,D
2010-11,17/04/11,La Coruna,Santander,2,0,H,1,0,H
2010-11,17/04/11,Levante,Hercules,2,1,H,2,0,H
2010-11,17/04/11,Osasuna,Ath Bilbao,1,2,A,0,0,D
2010-11,17/04/11,Sociedad,Sp Gijon,2,1,H,1,0,H
2010-11,18/04/11,Villarreal,Zaragoza,1,0,H,0,0,D
2010-11,23/04/11,Ath Bilbao,Sociedad,2,1,H,2,1,H
2010-11,23/04/11,Barcelona,Osasuna,2,0,H,1,0,H
2010-11,23/04/11,Valencia,Real Madrid,3,6,A,0,4,A
2010-11,24/04/11,Ath Madrid,Levante,4,1,H,1,1,D
2010-11,24/04/11,Hercules,La Coruna,1,0,H,0,0,D
2010-11,24/04/11,Mallorca,Getafe,2,0,H,1,0,H
2010-11,24/04/11,Santander,Malaga,1,2,A,0,2,A
2010-11,24/04/11,Sevilla,Villarreal,3,2,H,2,0,H
2010-11,24/04/11,Sp Gijon,Espanol,1,0,H,0,0,D
2010-11,25/04/11,Zaragoza,Almeria,1,0,H,0,0,D
2010-11,30/04/11,La Coruna,Ath Madrid,0,1,A,0,0,D
2010-11,30/04/11,Real Madrid,Zaragoza,2,3,A,0,1,A
2010-11,30/04/11,Sociedad,Barcelona,2,1,H,0,1,A
2010-11,1/5/2011,Almeria,Sevilla,0,1,A,0,0,D
2010-11,1/5/2011,Levante,Sp Gijon,0,0,D,0,0,D
2010-11,1/5/2011,Malaga,Hercules,3,1,H,1,1,D
2010-11,1/5/2011,Osasuna,Valencia,1,0,H,0,0,D
2010-11,1/5/2011,Santander,Mallorca,2,0,H,2,0,H
2010-11,1/5/2011,Villarreal,Getafe,2,1,H,0,1,A
2010-11,2/5/2011,Espanol,Ath Bilbao,2,1,H,1,1,D
2010-11,7/5/2011,Ath Bilbao,Levante,3,2,H,1,0,H
2010-11,7/5/2011,Ath Madrid,Malaga,0,3,A,0,2,A
2010-11,7/5/2011,Getafe,Almeria,2,0,H,1,0,H
2010-11,7/5/2011,Hercules,Santander,2,3,A,2,3,A
2010-11,7/5/2011,Sevilla,Real Madrid,2,6,A,0,3,A
2010-11,7/5/2011,Sp Gijon,La Coruna,2,2,D,1,2,A
2010-11,7/5/2011,Valencia,Sociedad,3,0,H,3,0,H
2010-11,8/5/2011,Barcelona,Espanol,2,0,H,1,0,H
2010-11,8/5/2011,Mallorca,Villarreal,0,0,D,0,0,D
2010-11,8/5/2011,Zaragoza,Osasuna,1,3,A,1,0,H
2010-11,10/5/2011,La Coruna,Ath Bilbao,2,1,H,1,1,D
2010-11,10/5/2011,Malaga,Sp Gijon,2,0,H,1,0,H
2010-11,10/5/2011,Real Madrid,Getafe,4,0,H,1,0,H
2010-11,10/5/2011,Santander,Ath Madrid,2,1,H,1,1,D
2010-11,11/5/2011,Almeria,Villarreal,0,0,D,0,0,D
2010-11,11/5/2011,Espanol,Valencia,2,2,D,1,2,A
2010-11,11/5/2011,Hercules,Mallorca,2,2,D,2,0,H
2010-11,11/5/2011,Levante,Barcelona,1,1,D,1,1,D
2010-11,11/5/2011,Osasuna,Sevilla,3,2,H,0,2,A
2010-11,11/5/2011,Sociedad,Zaragoza,2,1,H,1,0,H
2010-11,15/05/11,Almeria,Mallorca,3,1,H,3,1,H
2010-11,15/05/11,Ath Bilbao,Malaga,1,1,D,0,1,A
2010-11,15/05/11,Ath Madrid,Hercules,2,1,H,1,0,H
2010-11,15/05/11,Barcelona,La Coruna,0,0,D,0,0,D
2010-11,15/05/11,Getafe,Osasuna,2,0,H,0,0,D
2010-11,15/05/11,Sevilla,Sociedad,3,1,H,0,0,D
2010-11,15/05/11,Sp Gijon,Santander,2,1,H,1,1,D
2010-11,15/05/11,Valencia,Levante,0,0,D,0,0,D
2010-11,15/05/11,Villarreal,Real Madrid,1,3,A,0,2,A
2010-11,15/05/11,Zaragoza,Espanol,1,0,H,0,0,D
2010-11,21/05/11,Espanol,Sevilla,2,3,A,0,2,A
2010-11,21/05/11,Hercules,Sp Gijon,0,0,D,0,0,D
2010-11,21/05/11,La Coruna,Valencia,0,2,A,0,1,A
2010-11,21/05/11,Levante,Zaragoza,1,2,A,0,1,A
2010-11,21/05/11,Malaga,Barcelona,1,3,A,1,1,D
2010-11,21/05/11,Mallorca,Ath Madrid,3,4,A,0,2,A
2010-11,21/05/11,Osasuna,Villarreal,1,0,H,1,0,H
2010-11,21/05/11,Real Madrid,Almeria,8,1,H,2,1,H
2010-11,21/05/11,Santander,Ath Bilbao,1,2,A,0,2,A
2010-11,21/05/11,Sociedad,Getafe,1,1,D,0,1,A
2011-12,27/08/11,Granada,Betis,0,1,A,0,0,D
2011-12,27/08/11,Sp Gijon,Sociedad,1,2,A,0,1,A
2011-12,27/08/11,Valencia,Santander,4,3,H,1,2,A
2011-12,28/08/11,Ath Bilbao,Vallecano,1,1,D,0,0,D
2011-12,28/08/11,Ath Madrid,Osasuna,0,0,D,0,0,D
2011-12,28/08/11,Getafe,Levante,1,1,D,0,0,D
2011-12,28/08/11,Mallorca,Espanol,1,0,H,0,0,D
2011-12,28/08/11,Sevilla,Malaga,2,1,H,2,0,H
2011-12,28/08/11,Zaragoza,Real Madrid,0,6,A,0,2,A
2011-12,29/08/11,Barcelona,Villarreal,5,0,H,2,0,H
2011-12,10/9/2011,Real Madrid,Getafe,4,2,H,1,1,D
2011-12,10/9/2011,Sociedad,Barcelona,2,2,D,0,2,A
2011-12,10/9/2011,Valencia,Ath Madrid,1,0,H,0,0,D
2011-12,10/9/2011,Villarreal,Sevilla,2,2,D,1,1,D
2011-12,11/9/2011,Betis,Mallorca,1,0,H,0,0,D
2011-12,11/9/2011,Espanol,Ath Bilbao,2,1,H,1,0,H
